MRIO_country				AT	AT	AT	AT	AT	AT	AT	BE	BE	BE	BE	BE	BE	BE	BG	BG	BG	BG	BG	BG	BG	CY	CY	CY	CY	CY	CY	CY	CZ	CZ	CZ	CZ	CZ	CZ	CZ	DE	DE	DE	DE	DE	DE	DE	DK	DK	DK	DK	DK	DK	DK	EE	EE	EE	EE	EE	EE	EE	ES	ES	ES	ES	ES	ES	ES	FI	FI	FI	FI	FI	FI	FI	FR	FR	FR	FR	FR	FR	FR	GR	GR	GR	GR	GR	GR	GR	HR	HR	HR	HR	HR	HR	HR	HU	HU	HU	HU	HU	HU	HU	IE	IE	IE	IE	IE	IE	IE	IT	IT	IT	IT	IT	IT	IT	LT	LT	LT	LT	LT	LT	LT	LU	LU	LU	LU	LU	LU	LU	LV	LV	LV	LV	LV	LV	LV	MT	MT	MT	MT	MT	MT	MT	NL	NL	NL	NL	NL	NL	NL	PL	PL	PL	PL	PL	PL	PL	PT	PT	PT	PT	PT	PT	PT	RO	RO	RO	RO	RO	RO	RO	SE	SE	SE	SE	SE	SE	SE	SI	SI	SI	SI	SI	SI	SI	SK	SK	SK	SK	SK	SK	SK	GB	GB	GB	GB	GB	GB	GB	US	US	US	US	US	US	US	JP	JP	JP	JP	JP	JP	JP	CN	CN	CN	CN	CN	CN	CN	CA	CA	CA	CA	CA	CA	CA	KR	KR	KR	KR	KR	KR	KR	BR	BR	BR	BR	BR	BR	BR	IN	IN	IN	IN	IN	IN	IN	MX	MX	MX	MX	MX	MX	MX	RU	RU	RU	RU	RU	RU	RU	AU	AU	AU	AU	AU	AU	AU	CH	CH	CH	CH	CH	CH	CH	TR	TR	TR	TR	TR	TR	TR	TW	TW	TW	TW	TW	TW	TW	NO	NO	NO	NO	NO	NO	NO	ID	ID	ID	ID	ID	ID	ID	ZA	ZA	ZA	ZA	ZA	ZA	ZA	WA	WA	WA	WA	WA	WA	WA	WL	WL	WL	WL	WL	WL	WL	WE	WE	WE	WE	WE	WE	WE	WF	WF	WF	WF	WF	WF	WF	WM	WM	WM	WM	WM	WM	WM
TJ	AUT	Total final consumption; Residential	Biogases	23.49																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Total final consumption; Residential	Charcoal	95.94																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Total final consumption; Residential	Coke oven coke	59.47																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Total final consumption; Residential	Electricity	64.51																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Total final consumption; Residential	Gas/diesel oil excl. biofuels	88.97																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Total final consumption; Residential	Heat	27.87																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Total final consumption; Residential	Lignite	70.96																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Total final consumption; Residential	Liquefied petroleum gases (LPG)	41.94																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Total final consumption; Residential	Natural gas	55.38																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Total final consumption; Residential	Other bituminous coal	77.84																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Total final consumption; Residential	Patent fuel	69.27																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Total final consumption; Residential	Primary solid biofuels	56.76																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Total final consumption; Residential	Solar thermal																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Transport; Domestic aviation	Aviation gasoline																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Transport; Domestic aviation	Kerosene type jet fuel excl. biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Transport; Domestic navigation	Gas/diesel oil excl. biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Transport; Domestic navigation	Motor gasoline excl. biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Transport; Pipeline transport	Electricity																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Transport; Pipeline transport	Natural gas																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Transport; Rail	Biodiesels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Transport; Rail	Electricity																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Transport; Rail	Gas/diesel oil excl. biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Transport; Rail	Other bituminous coal																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Transport; Road	Biodiesels			13.58																																																																																																																																																																																																																																																																																																																																																				
TJ	AUT	Total final consumption; Transport; Road	Biogases	96.69																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Total final consumption; Transport; Road	Biogasoline	35.19		75.67																																																																																																																																																																																																																																																																																																																																																				
TJ	AUT	Total final consumption; Transport; Road	Electricity	30.72																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Total final consumption; Transport; Road	Gas/diesel oil excl. biofuels	53.02																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Total final consumption; Transport; Road	Liquefied petroleum gases (LPG)	85.87																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Total final consumption; Transport; Road	Motor gasoline excl. biofuels	73.45																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Total final consumption; Transport; Road	Natural gas	86.48																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Total final consumption; Transport; Road	White spirit & SBP																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Transport; Transport not elsewhere specified	Electricity																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Transport; World aviation bunkers	Aviation gasoline																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Transport; World aviation bunkers	Gas/diesel oil excl. biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Transport; World aviation bunkers	Kerosene type jet fuel excl. biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Transport; World aviation bunkers	Other kerosene																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Transport; World marine bunkers	Fuel oil																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Transport; World marine bunkers	Gas/diesel oil excl. biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Transport; World marine bunkers	Kerosene type jet fuel excl. biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transfers	Fuel oil																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transfers	Gas/diesel oil excl. biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transfers	Kerosene type jet fuel excl. biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transfers	Motor gasoline excl. biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transfers	Other kerosene																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Autoproducer CHP plants	Biogases	49.86																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Transformation processes; Autoproducer CHP plants	Blast furnace gas																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Autoproducer CHP plants	Coke oven gas																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Autoproducer CHP plants	Fuel oil	47.27																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Transformation processes; Autoproducer CHP plants	Gas/diesel oil excl. biofuels	8.99																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Transformation processes; Autoproducer CHP plants	Industrial waste																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Autoproducer CHP plants	Municipal waste (non-renewable)																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Autoproducer CHP plants	Municipal waste (renewable)																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Autoproducer CHP plants	Natural gas	98.77																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Transformation processes; Autoproducer CHP plants	Other bituminous coal	40.11																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Transformation processes; Autoproducer CHP plants	Primary solid biofuels	80.96		43.25																																																																																																																																																																																																																																																																																																																																																				
TJ	AUT	Transformation processes; Autoproducer CHP plants	Refinery gas																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Autoproducer electricity plants	Biogases	29.95																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Transformation processes; Autoproducer electricity plants	Blast furnace gas																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Autoproducer electricity plants	Coke oven gas																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Autoproducer electricity plants	Fuel oil	51.15																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Transformation processes; Autoproducer electricity plants	Gas/diesel oil excl. biofuels	70.69																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Transformation processes; Autoproducer electricity plants	Hydro																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Autoproducer electricity plants	Municipal waste (non-renewable)																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Autoproducer electricity plants	Municipal waste (renewable)																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Autoproducer electricity plants	Natural gas	41.21																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Transformation processes; Autoproducer electricity plants	Other bituminous coal	26.11																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Transformation processes; Autoproducer electricity plants	Other recovered gases																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Autoproducer electricity plants	Primary solid biofuels	64.65		79.48																																																																																																																																																																																																																																																																																																																																																				
TJ	AUT	Transformation processes; Autoproducer electricity plants	Refinery gas																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Autoproducer heat plants	Geothermal																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Autoproducer heat plants	Industrial waste																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Autoproducer heat plants	Natural gas	71.51																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Transformation processes; Autoproducer heat plants	Primary solid biofuels	63.84		26.02																																																																																																																																																																																																																																																																																																																																																				
TJ	AUT	Transformation processes; Blast furnaces	Coke oven coke																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Blast furnaces	Other bituminous coal																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Charcoal production plants	Primary solid biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Chemical heat for electricity production	Heat																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Coke ovens	Coking coal																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Electric boilers	Electricity																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; For blended natural gas	Biogases	93.44																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Transformation processes; Heat pumps	Electricity																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Main activity producer CHP plants	Biogases																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Main activity producer CHP plants	Fuel oil																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Main activity producer CHP plants	Gas/diesel oil excl. biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Main activity producer CHP plants	Industrial waste																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Main activity producer CHP plants	Municipal waste (non-renewable)																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Main activity producer CHP plants	Municipal waste (renewable)																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Main activity producer CHP plants	Natural gas																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Main activity producer CHP plants	Other bituminous coal																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Main activity producer CHP plants	Primary solid biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Main activity producer electricity plants	Biogases																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Main activity producer electricity plants	Fuel oil																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Main activity producer electricity plants	Gas/diesel oil excl. biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Main activity producer electricity plants	Geothermal																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Main activity producer electricity plants	Hydro																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Main activity producer electricity plants	Industrial waste																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Main activity producer electricity plants	Municipal waste (non-renewable)																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Main activity producer electricity plants	Municipal waste (renewable)																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Main activity producer electricity plants	Natural gas																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Main activity producer electricity plants	Other bituminous coal																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Main activity producer electricity plants	Other liquid biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Main activity producer electricity plants	Other sources																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Main activity producer electricity plants	Primary solid biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Main activity producer electricity plants	Solar photovoltaics																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Main activity producer electricity plants	Wind																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Transformation processes; Main activity producer heat plants	Biogases																																																																																																																																																																																																																																																																																																																																																							
